primary_key,id,t,sensor3
4780,95,29,-0.49159967
4781,95,30,-0.42403041
4782,95,31,-0.36068423
4783,95,32,-0.31000729
4784,95,33,-0.27622266
4785,95,34,-0.26355342
4786,95,35,-0.25933034
4787,95,36,-0.26355342
4788,95,37,-0.28466881
4789,95,38,-0.34379191
4790,95,39,-0.40713809
4791,95,40,-0.46626119
4792,95,41,-0.5042689
4793,95,42,-0.53383045
4794,95,43,-0.54227661
4795,95,44,-0.49582274
4796,95,45,-0.29311497
4797,95,46,0.065846712
4798,95,47,0.24743909
4799,95,48,0.23054678
4800,95,49,-0.056622568
4801,96,0,-0.64408364
4802,96,1,-0.71623123
4803,96,2,-0.76673454
4804,96,3,-0.79559357
4805,96,4,-0.81390796
4806,96,5,-0.82722751
4807,96,6,-0.84054707
4808,96,7,-0.85886146
4809,96,8,-0.86219134
4810,96,9,-0.85664153
4811,96,10,-0.82722751
4812,96,11,-0.76617956
4813,96,12,-0.68848216
4814,96,13,-0.62188438
4815,96,14,-0.58303568
4816,96,15,-0.57748587
4817,96,16,-0.58303568
4818,96,17,-0.59968513
4819,96,18,-0.63853383
4820,96,19,-0.68293234
4821,96,20,-0.72178104
4822,96,21,-0.74953011
4823,96,22,-0.75507993
4824,96,23,-0.74953011
4825,96,24,-0.71068141
4826,96,25,-0.62188438
4827,96,26,-0.51643791
4828,96,27,-0.39434199
4829,96,28,-0.26114645
4830,96,29,-0.11130146
4831,96,30,0.027443896
4832,96,31,0.1051413
4833,96,32,0.12734055
4834,96,33,0.12734055
4835,96,34,0.099591483
4836,96,35,-0.039153876
4837,96,36,-0.23339738
4838,96,37,-0.36659292
4839,96,38,-0.44984014
4840,96,39,-0.48868884
4841,96,40,-0.48868884
4842,96,41,-0.32219441
4843,96,42,0.044093339
4844,96,43,0.54912645
4845,96,44,0.78776846
4846,96,45,0.56022607
4847,96,46,-0.066902948
4848,96,47,-0.39434199
4849,96,48,-0.4331907
4850,96,49,-0.32774422
4851,97,0,-1.2744166
4852,97,1,-1.2691427
4853,97,2,-1.2460694
4854,97,3,-1.1926712
4855,97,4,-1.1036742
4856,97,5,-1.0014925
4857,97,6,-0.91776943
4858,97,7,-0.86503047
4859,97,8,-0.83206863
4860,97,9,-0.81229152
4861,97,10,-0.81229152
4862,97,11,-0.81229152
4863,97,12,-0.81888389
4864,97,13,-0.85184574
4865,97,14,-0.89799232
4866,97,15,-0.95864211
4867,97,16,-1.0126995
4868,97,17,-1.0522538
4869,97,18,-1.0713716
4870,97,19,-1.0759863
4871,97,20,-1.0746678
4872,97,21,-1.0621423
4873,97,22,-1.0304989
4874,97,23,-0.97775998
4875,97,24,-0.91117706
4876,97,25,-0.82547626
4877,97,26,-0.71340599
4878,97,27,-0.58155861
4879,97,28,-0.40356464
4880,97,29,-0.20579357
4881,97,30,-0.034391976
4882,97,31,0.071085928
4883,97,32,0.10404777
4884,97,33,0.10404777
4885,97,34,0.05790119
4886,97,35,-0.10690804
4887,97,36,-0.29808674
4888,97,37,-0.42993412
4889,97,38,-0.51563492
4890,97,39,-0.58155861
4891,97,40,-0.62111282
4892,97,41,-0.64088993
4893,97,42,-0.62770519
4894,97,43,-0.42334175
4895,97,44,-0.040984345
4896,97,45,0.36115017
4897,97,46,0.42707386
4898,97,47,0.064493559
4899,97,48,-0.29808674
4900,97,49,-0.45630359
4901,98,0,-0.61856625
4902,98,1,-0.59321812
4903,98,2,-0.56280035
4904,98,3,-0.53745222
4905,98,4,-0.51210408
4906,98,5,-0.49182557
4907,98,6,-0.47661669
4908,98,7,-0.47154707
4909,98,8,-0.46140781
4910,98,9,-0.46140781
4911,98,10,-0.46140781
4912,98,11,-0.46140781
4913,98,12,-0.46140781
4914,98,13,-0.46140781
4915,98,14,-0.46140781
4916,98,15,-0.46647744
4917,98,16,-0.47661669
4918,98,17,-0.48675595
4919,98,18,-0.50196483
4920,98,19,-0.51210408
4921,98,20,-0.51717371
4922,98,21,-0.52224334
4923,98,22,-0.52731296
4924,98,23,-0.53238259
4925,98,24,-0.53238259
4926,98,25,-0.53238259
4927,98,26,-0.53745222
4928,98,27,-0.53745222
4929,98,28,-0.54252184
4930,98,29,-0.54759147
4931,98,30,-0.5526611
4932,98,31,-0.56280035
4933,98,32,-0.56786998
4934,98,33,-0.57293961
4935,98,34,-0.57293961
4936,98,35,-0.57800923
4937,98,36,-0.57800923
4938,98,37,-0.57800923
4939,98,38,-0.57293961
4940,98,39,-0.56786998
4941,98,40,-0.55773073
4942,98,41,-0.53745222
4943,98,42,-0.50703446
4944,98,43,-0.46140781
4945,98,44,-0.40057229
4946,98,45,-0.31945825
4947,98,46,-0.22313534
4948,98,47,-0.11667317
4949,98,48,-0.010211005
4950,98,49,0.070903028
4951,99,0,-0.88913381
4952,99,1,-0.90171126
4953,99,2,-0.89502949
4954,99,3,-0.88874077
4955,99,4,-0.88009377
4956,99,5,-0.84511275
4957,99,6,-0.80816651
4958,99,7,-0.8046291
4959,99,8,-0.8254605
4960,99,9,-0.84354057
4961,99,10,-0.84275448
4962,99,11,-0.82742572
4963,99,12,-0.82153004
4964,99,13,-0.8254605
4965,99,14,-0.84511275
4966,99,15,-0.85651106
4967,99,16,-0.85808324
4968,99,17,-0.84707798
4969,99,18,-0.8254605
4970,99,19,-0.80777346
4971,99,20,-0.79480297
4972,99,21,-0.78143944
4973,99,22,-0.75824977
4974,99,23,-0.71894526
4975,99,24,-0.67806856
4976,99,25,-0.65212758
4977,99,26,-0.63444055
4978,99,27,-0.62382833
4979,99,28,-0.62304224
4980,99,29,-0.63247532
4981,99,30,-0.65212758
4982,99,31,-0.66549112
4983,99,32,-0.6584163
4984,99,33,-0.63365446
4985,99,34,-0.59670821
4986,99,35,-0.56447851
4987,99,36,-0.55779674
4988,99,37,-0.56801592
4989,99,38,-0.57823509
4990,99,39,-0.57233941
4991,99,40,-0.54836366
4992,99,41,-0.48351121
4993,99,42,-0.38524992
4994,99,43,-0.28305818
4995,99,44,-0.20444914
4996,99,45,-0.16907508
4997,99,46,-0.14156192
4998,99,47,-0.1101183
4999,99,48,-0.09832695
5000,99,49,-0.09832695
5001,100,0,-0.78000201
5002,100,1,-0.79738461
5003,100,2,-0.81725043
5004,100,3,-0.82718335
5005,100,4,-0.82576436
5006,100,5,-0.82221689
5007,100,6,-0.82257164
5008,100,7,-0.82363588
5009,100,8,-0.82292638
5010,100,9,-0.81512195
5011,100,10,-0.79632037
5012,100,11,-0.77716403
5013,100,12,-0.77290707
5014,100,13,-0.7753903
5015,100,14,-0.77716403
5016,100,15,-0.77290707
5017,100,16,-0.76261941
5018,100,17,-0.76049093
5019,100,18,-0.7640384
5020,100,19,-0.77219758
5021,100,20,-0.77574505
5022,100,21,-0.77574505
5023,100,22,-0.77219758
5024,100,23,-0.76084568
5025,100,24,-0.73885137
5026,100,25,-0.71047162
5027,100,26,-0.68528459
5028,100,27,-0.66896623
5029,100,28,-0.66258079
5030,100,29,-0.66151654
5031,100,30,-0.66470927
5032,100,31,-0.66719249
5033,100,32,-0.66790199
5034,100,33,-0.66967572
5035,100,34,-0.67570642
5036,100,35,-0.68067288
5037,100,36,-0.68563933
5038,100,37,-0.68741307
5039,100,38,-0.68173712
5040,100,39,-0.66967572
5041,100,40,-0.65264787
5042,100,41,-0.62249439
5043,100,42,-0.57531305
5044,100,43,-0.52422949
5045,100,44,-0.50471841
5046,100,45,-0.50933012
5047,100,46,-0.52600323
5048,100,47,-0.53345291
5049,100,48,-0.53061494
5050,100,49,-0.50933012
5051,101,0,-0.93095847
5052,101,1,-0.9464717
5053,101,2,-0.97232709
5054,101,3,-1.0162813
5055,101,4,-1.0648894
5056,101,5,-1.0938474
5057,101,6,-1.1021212
5058,101,7,-1.1026383
5059,101,8,-1.101604
5060,101,9,-1.1010869
5061,101,10,-1.1021212
5062,101,11,-1.106258
5063,101,12,-1.1083265
5064,101,13,-1.1067751
5065,101,14,-1.0948816
5066,101,15,-1.0721289
5067,101,16,-1.0467906
5068,101,17,-1.0230037
5069,101,18,-1.0012851
5070,101,19,-0.9795666
5071,101,20,-0.95836518
5072,101,21,-0.94130062
5073,101,22,-0.93044136
5074,101,23,-0.92165052
5075,101,24,-0.90872283
5076,101,25,-0.8870043
5077,101,26,-0.85752915
5078,101,27,-0.82236582
5079,101,28,-0.78048009
5080,101,29,-0.7282522
5081,101,30,-0.6693019
5082,101,31,-0.61500558
5083,101,32,-0.57260274
5084,101,33,-0.54674735
5085,101,34,-0.53123411
5086,101,35,-0.52089196
5087,101,36,-0.52089196
5088,101,37,-0.52089196
5089,101,38,-0.51572088
5090,101,39,-0.51572088
5091,101,40,-0.51572088
5092,101,41,-0.53123411
5093,101,42,-0.57260274
5094,101,43,-0.62069377
5095,101,44,-0.64654916
5096,101,45,-0.64706627
5097,101,46,-0.61914244
5098,101,47,-0.53123411
5099,101,48,-0.37093069
5100,101,49,-0.17442971
5101,102,0,-0.79894987
5102,102,1,-0.81132661
5103,102,2,-0.81097299
5104,102,3,-0.80001074
5105,102,4,-0.79010934
5106,102,5,-0.79293831
5107,102,6,-0.80496143
5108,102,7,-0.81733817
5109,102,8,-0.82653232
5110,102,9,-0.83148301
5111,102,10,-0.8328975
5112,102,11,-0.83254388
5113,102,12,-0.82936129
5114,102,13,-0.82299611
5115,102,14,-0.8145092
5116,102,15,-0.80390057
5117,102,16,-0.79293831
5118,102,17,-0.78728038
5119,102,18,-0.78657313
5120,102,19,-0.78728038
5121,102,20,-0.78904848
5122,102,21,-0.79010934
5123,102,22,-0.78904848
5124,102,23,-0.78197606
5125,102,24,-0.76677035
5126,102,25,-0.75191827
5127,102,26,-0.74130963
5128,102,27,-0.73211548
5129,102,28,-0.71938512
5130,102,29,-0.70311855
5131,102,30,-0.6939244
5132,102,31,-0.69180268
5133,102,32,-0.69144906
5134,102,33,-0.69180268
5135,102,34,-0.6921563
5136,102,35,-0.69003457
5137,102,36,-0.68508388
5138,102,37,-0.68013318
5139,102,38,-0.67553611
5140,102,39,-0.67977956
5141,102,40,-0.69427802
5142,102,41,-0.71266632
5143,102,42,-0.7239822
5144,102,43,-0.72539668
5145,102,44,-0.71514167
5146,102,45,-0.6787187
5147,102,46,-0.61542052
5148,102,47,-0.54222095
5149,102,48,-0.4828126
5150,102,49,-0.45841275
5151,103,0,-0.4868169
5152,103,1,-0.47556563
5153,103,2,-0.4868169
5154,103,3,-0.51306985
5155,103,4,-0.54719869
5156,103,5,-0.56220037
5157,103,6,-0.57382668
5158,103,7,-0.59970459
5159,103,8,-0.6443346
5160,103,9,-0.66758722
5161,103,10,-0.66721218
5162,103,11,-0.65108536
5163,103,12,-0.63645872
5164,103,13,-0.64358452
5165,103,14,-0.68596428
5166,103,15,-0.72571875
5167,103,16,-0.73246951
5168,103,17,-0.727969
5169,103,18,-0.72496867
5170,103,19,-0.7305943
5171,103,20,-0.75347187
5172,103,21,-0.78797575
5173,103,22,-0.8213545
5174,103,23,-0.83448098
5175,103,24,-0.83298081
5176,103,25,-0.81722904
5177,103,26,-0.79510155
5178,103,27,-0.77034877
5179,103,28,-0.72721892
5180,103,29,-0.656711
5181,103,30,-0.60082971
5182,103,31,-0.58545299
5183,103,32,-0.58507794
5184,103,33,-0.58545299
5185,103,34,-0.57270155
5186,103,35,-0.53069683
5187,103,36,-0.49431774
5188,103,37,-0.47181521
5189,103,38,-0.45681353
5190,103,39,-0.44556226
5191,103,40,-0.44931268
5192,103,41,-0.434311
5193,103,42,-0.43056058
5194,103,43,-0.43056058
5195,103,44,-0.46806479
5196,103,45,-0.51306985
5197,103,46,-0.53144692
5198,103,47,-0.52432111
5199,103,48,-0.434311
5200,103,49,-0.29929582
5201,104,0,-0.69575345
5202,104,1,-0.68608359
5203,104,2,-0.6881557
5204,104,3,-0.68988246
5205,104,4,-0.68642894
5206,104,5,-0.668816
5207,104,6,-0.63877038
5208,104,7,-0.61183294
5209,104,8,-0.5956014
5210,104,9,-0.5862769
5211,104,10,-0.58040591
5212,104,11,-0.57522564
5213,104,12,-0.5690093
5214,104,13,-0.56244762
5215,104,14,-0.5589941
5216,104,15,-0.5589941
5217,104,16,-0.5683186
5218,104,17,-0.58800366
5219,104,18,-0.6042352
5220,104,19,-0.61632251
5221,104,20,-0.61977603
5222,104,21,-0.61839462
5223,104,22,-0.61148758
5224,104,23,-0.59974562
5225,104,24,-0.58040591
5226,104,25,-0.54897889
5227,104,26,-0.50684596
5228,104,27,-0.45987811
5229,104,28,-0.41291025
5230,104,29,-0.3680145
5231,104,30,-0.34038635
5232,104,31,-0.3300258
5233,104,32,-0.3300258
5234,104,33,-0.34038635
5235,104,34,-0.36456098
5236,104,35,-0.39218914
5237,104,36,-0.41981729
5238,104,37,-0.44537333
5239,104,38,-0.45262572
5240,104,39,-0.43915699
5241,104,40,-0.41981729
5242,104,41,-0.36110747
5243,104,42,-0.31966524
5244,104,43,-0.32311876
5245,104,44,-0.39909617
5246,104,45,-0.45953275
5247,104,46,-0.47438289
5248,104,47,-0.43363136
5249,104,48,-0.31621172
5250,104,49,-0.17461745
5251,105,0,-0.92983209
5252,105,1,-0.92180202
5253,105,2,-0.90870034
5254,105,3,-0.89602129
5255,105,4,-0.8888365
5256,105,5,-0.88672333
5257,105,6,-0.88714596
5258,105,7,-0.89010441
5259,105,8,-0.90024764
5260,105,9,-0.92053412
5261,105,10,-0.94800539
5262,105,11,-0.97505402
5263,105,12,-0.99407259
5264,105,13,-1.0025253
5265,105,14,-1.0033706
5266,105,15,-1.0012574
5267,105,16,-0.99026888
5268,105,17,-0.96322024
5269,105,18,-0.92222466
5270,105,19,-0.8706632
5271,105,20,-0.81191695
5272,105,21,-0.74767644
5273,105,22,-0.68681702
5274,105,23,-0.64159508
5275,105,24,-0.61961807
5276,105,25,-0.61370118
5277,105,26,-0.61327854
5278,105,27,-0.61835016
5279,105,28,-0.63483292
5280,105,29,-0.66399473
5281,105,30,-0.69822816
5282,105,31,-0.73119368
5283,105,32,-0.75908759
5284,105,33,-0.77768352
5285,105,34,-0.78486831
5286,105,35,-0.78486831
5287,105,36,-0.7628913
5288,105,37,-0.69062073
5289,105,38,-0.57946775
5290,105,39,-0.47380903
5291,105,40,-0.46112998
5292,105,41,-0.56256236
5293,105,42,-0.65596467
5294,105,43,-0.67709641
5295,105,44,-0.63483292
5296,105,45,-0.49494077
5297,105,46,-0.33011316
5298,105,47,-0.23713348
5299,105,48,-0.21177539
5300,105,49,-0.20754904
5301,106,0,-0.84787569
5302,106,1,-0.8156645
5303,106,2,-0.73782077
5304,106,3,-0.68950397
5305,106,4,-0.67876691
5306,106,5,-0.66802984
5307,106,6,-0.65729278
5308,106,7,-0.63581864
5309,106,8,-0.60360745
5310,106,9,-0.57139625
5311,106,10,-0.55529065
5312,106,11,-0.55529065
5313,106,12,-0.57139625
5314,106,13,-0.60897598
5315,106,14,-0.65729278
5316,106,15,-0.7109781
5317,106,16,-0.76090546
5318,106,17,-0.7915061
5319,106,18,-0.79633778
5320,106,19,-0.78399015
5321,106,20,-0.71634664
5322,106,21,-0.56602772
5323,106,22,-0.367392
5324,106,23,-0.16338775
5325,106,24,0.024510903
5326,106,25,0.15872423
5327,106,26,0.21240955
5328,106,27,0.21777809
5329,106,28,0.18556689
5330,106,29,0.12651303
5331,106,30,0.1050389
5332,106,31,0.1050389
5333,106,32,0.1050389
5334,106,33,0.09430183
5335,106,34,0.088933297
5336,106,35,0.13725009
5337,106,36,0.16946129
5338,106,37,0.13725009
5339,106,38,-0.0077002947
5340,106,39,-0.20096748
5341,106,40,-0.37812906
5342,106,41,-0.47476266
5343,106,42,-0.44255146
5344,106,43,-0.30833814
5345,106,44,-0.066754157
5346,106,45,0.21777809
5347,106,46,0.48620473
5348,106,47,0.69557751
5349,106,48,0.74926284
5350,106,49,0.73315724
5351,107,0,-0.19622435
5352,107,1,-0.19622435
5353,107,2,-0.19622435
5354,107,3,-0.19253104
5355,107,4,-0.18145111
5356,107,5,-0.17037119
5357,107,6,-0.16298457
5358,107,7,-0.15559796
5359,107,8,-0.14821134
5360,107,9,-0.14082472
5361,107,10,-0.13343811
5362,107,11,-0.13343811
5363,107,12,-0.13343811
5364,107,13,-0.13713142
5365,107,14,-0.14082472
5366,107,15,-0.14821134
5367,107,16,-0.16298457
5368,107,17,-0.17775781
5369,107,18,-0.19622435
5370,107,19,-0.21469089
5371,107,20,-0.22577081
5372,107,21,-0.22946412
5373,107,22,-0.22946412
5374,107,23,-0.22577081
5375,107,24,-0.21838419
5376,107,25,-0.19622435
5377,107,26,-0.16298457
5378,107,27,-0.12605149
5379,107,28,-0.085425103
5380,107,29,-0.05218533
5381,107,30,-0.022638865
5382,107,31,-0.0041723242
5383,107,32,0.0069076002
5384,107,33,0.010600908
5385,107,34,0.014294216
5386,107,35,0.014294216
5387,107,36,0.010600908
5388,107,37,-0.00047901606
5389,107,38,-0.022638865
5390,107,39,-0.055878638
5391,107,40,-0.10019834
5392,107,41,-0.14082472
5393,107,42,-0.15929126
5394,107,43,-0.15929126
5395,107,44,-0.1297448
5396,107,45,-0.0078656323
5397,107,46,0.043840681
5398,107,47,0.010600908
5399,107,48,-0.15190465
5400,107,49,-0.25901058
5401,108,0,-0.40262395
5402,108,1,-0.40262395
5403,108,2,-0.3981761
5404,108,3,-0.38928041
5405,108,4,-0.38483257
5406,108,5,-0.38483257
5407,108,6,-0.38483257
5408,108,7,-0.38483257
5409,108,8,-0.38483257
5410,108,9,-0.38928041
5411,108,10,-0.3981761
5412,108,11,-0.40707179
5413,108,12,-0.41596749
5414,108,13,-0.42486318
5415,108,14,-0.43375887
5416,108,15,-0.44265456
5417,108,16,-0.45155025
5418,108,17,-0.46489379
5419,108,18,-0.47378948
5420,108,19,-0.48268517
5421,108,20,-0.48713302
5422,108,21,-0.48713302
5423,108,22,-0.48713302
5424,108,23,-0.48268517
5425,108,24,-0.46934164
5426,108,25,-0.45155025
5427,108,26,-0.42931102
5428,108,27,-0.40262395
5429,108,28,-0.37593687
5430,108,29,-0.3492498
5431,108,30,-0.32701057
5432,108,31,-0.3003235
5433,108,32,-0.27808427
5434,108,33,-0.25584504
5435,108,34,-0.23805366
5436,108,35,-0.22471012
5437,108,36,-0.21581443
5438,108,37,-0.20691874
5439,108,38,-0.20247089
5440,108,39,-0.20247089
5441,108,40,-0.19802305
5442,108,41,-0.20247089
5443,108,42,-0.21581443
5444,108,43,-0.25584504
5445,108,44,-0.31366703
5446,108,45,-0.36259334
5447,108,46,-0.38928041
5448,108,47,-0.38483257
5449,108,48,-0.31811488
5450,108,49,-0.15799243
5451,109,0,-0.72858729
5452,109,1,-0.61456475
5453,109,2,-0.51574521
5454,109,3,-0.43973018
5455,109,4,-0.40932417
5456,109,5,-0.40932417
5457,109,6,-0.42452718
5458,109,7,-0.46253469
5459,109,8,-0.50814371
5460,109,9,-0.55375272
5461,109,10,-0.59936174
5462,109,11,-0.63736926
5463,109,12,-0.66017376
5464,109,13,-0.66777527
5465,109,14,-0.66777527
5466,109,15,-0.66017376
5467,109,16,-0.62976775
5468,109,17,-0.59936174
5469,109,18,-0.56895573
5470,109,19,-0.55375272
5471,109,20,-0.55375272
5472,109,21,-0.55375272
5473,109,22,-0.56135423
5474,109,23,-0.56135423
5475,109,24,-0.56135423
5476,109,25,-0.53854972
5477,109,26,-0.51574521
5478,109,27,-0.51574521
5479,109,28,-0.52334671
5480,109,29,-0.54615122
5481,109,30,-0.56135423
5482,109,31,-0.55375272
5483,109,32,-0.5005422
5484,109,33,-0.35611365
5485,109,34,-0.18127909
5486,109,35,-0.059655042
5487,109,36,-0.021647528
5488,109,37,-0.029249031
5489,109,38,-0.15847458
5490,109,39,-0.29530163
5491,109,40,-0.40172267
5492,109,41,-0.4777377
5493,109,42,-0.53094822
5494,109,43,-0.55375272
5495,109,44,-0.55375272
5496,109,45,-0.52334671
5497,109,46,-0.46253469
5498,109,47,-0.35611365
5499,109,48,-0.24969261
5500,109,49,-0.18127909
5501,110,0,-0.87511638
5502,110,1,-0.86728319
5503,110,2,-0.87016911
5504,110,3,-0.87470411
5505,110,4,-0.88212503
5506,110,5,-0.89037049
5507,110,6,-0.89037049
5508,110,7,-0.88707231
5509,110,8,-0.88583549
5510,110,9,-0.8887214
5511,110,10,-0.89573005
5512,110,11,-0.90438778
5513,110,12,-0.91716825
5514,110,13,-0.93324691
5515,110,14,-0.9410801
5516,110,15,-0.94231692
5517,110,16,-0.94190465
5518,110,17,-0.94149237
5519,110,18,-0.94066783
5520,110,19,-0.93530827
5521,110,20,-0.92046644
5522,110,21,-0.90686142
5523,110,22,-0.90315096
5524,110,23,-0.90315096
5525,110,24,-0.90315096
5526,110,25,-0.90150187
5527,110,26,-0.89614232
5528,110,27,-0.88748458
5529,110,28,-0.87552866
5530,110,29,-0.85738864
5531,110,30,-0.82688042
5532,110,31,-0.78194264
5533,110,32,-0.73535576
5534,110,33,-0.70814573
5535,110,34,-0.70319845
5536,110,35,-0.72422439
5537,110,36,-0.75060987
5538,110,37,-0.75679397
5539,110,38,-0.75596942
5540,110,39,-0.75225897
5541,110,40,-0.73494349
5542,110,41,-0.70031254
5543,110,42,-0.65372567
5544,110,43,-0.60837561
5545,110,44,-0.58899877
5546,110,45,-0.5931215
5547,110,46,-0.61909472
5548,110,47,-0.64671702
5549,110,48,-0.64919066
5550,110,49,-0.63888383
5551,111,0,-0.39736331
5552,111,1,-0.38828842
5553,111,2,-0.37467608
5554,111,3,-0.34291397
5555,111,4,-0.33837653
5556,111,5,-0.33837653
5557,111,6,-0.29300208
5558,111,7,-0.25216507
5559,111,8,-0.25216507
5560,111,9,-0.28846463
5561,111,10,-0.32930164
5562,111,11,-0.35198886
5563,111,12,-0.3656012
5564,111,13,-0.37921353
5565,111,14,-0.38828842
5566,111,15,-0.41097564
5567,111,16,-0.44273776
5568,111,17,-0.46542498
5569,111,18,-0.48357476
5570,111,19,-0.48811221
5571,111,20,-0.48811221
5572,111,21,-0.46542498
5573,111,22,-0.45181265
5574,111,23,-0.45635009
5575,111,24,-0.47903732
5576,111,25,-0.48357476
5577,111,26,-0.47903732
5578,111,27,-0.4472752
5579,111,28,-0.4064382
5580,111,29,-0.37013864
5581,111,30,-0.34745142
5582,111,31,-0.31115186
5583,111,32,-0.25670252
5584,111,33,-0.18864085
5585,111,34,-0.1024294
5586,111,35,-0.047980057
5587,111,36,-0.066129837
5588,111,37,-0.12511662
5589,111,38,-0.16141618
5590,111,39,-0.1841034
5591,111,40,-0.21586552
5592,111,41,-0.25670252
5593,111,42,-0.28392719
5594,111,43,-0.29753952
5595,111,44,-0.33383908
5596,111,45,-0.38828842
5597,111,46,-0.41097564
5598,111,47,-0.41097564
5599,111,48,-0.39282586
5600,111,49,-0.36106375
5601,112,0,-0.66946246
5602,112,1,-0.6765209
5603,112,2,-0.67837838
5604,112,3,-0.67800688
5605,112,4,-0.6761494
5606,112,5,-0.67020546
5607,112,6,-0.66054655
5608,112,7,-0.64828717
5609,112,8,-0.63677078
5610,112,9,-0.62934085
5611,112,10,-0.62711187
5612,112,11,-0.62711187
5613,112,12,-0.62896935
5614,112,13,-0.6341703
5615,112,14,-0.63862826
5616,112,15,-0.63974275
5617,112,16,-0.63862826
5618,112,17,-0.63194132
5619,112,18,-0.61708146
5620,112,19,-0.60036412
5621,112,20,-0.59070522
5622,112,21,-0.58699025
5623,112,22,-0.58587576
5624,112,23,-0.58476127
5625,112,24,-0.5817893
5626,112,25,-0.5710159
5627,112,26,-0.54463966
5628,112,27,-0.50117457
5629,112,28,-0.45139405
5630,112,29,-0.41052944
5631,112,30,-0.38452469
5632,112,31,-0.37709476
5633,112,32,-0.37709476
5634,112,33,-0.39195461
5635,112,34,-0.4253893
5636,112,35,-0.44024915
5637,112,36,-0.45510901
5638,112,37,-0.4662539
5639,112,38,-0.48482873
5640,112,39,-0.51566293
5641,112,40,-0.53572374
5642,112,41,-0.54463966
5643,112,42,-0.53758122
5644,112,43,-0.50971899
5645,112,44,-0.46996887
5646,112,45,-0.42910426
5647,112,46,-0.39195461
5648,112,47,-0.35109
5649,112,48,-0.30279547
5650,112,49,-0.2359261
5651,113,0,-0.63569466
5652,113,1,-0.61547796
5653,113,2,-0.61323166
5654,113,3,-0.61637648
5655,113,4,-0.62715872
5656,113,5,-0.64692617
5657,113,6,-0.68196845
5658,113,7,-0.7309378
5659,113,8,-0.75699488
5660,113,9,-0.75744414
5661,113,10,-0.73363336
5662,113,11,-0.69230143
5663,113,12,-0.67747585
5664,113,13,-0.67972215
5665,113,14,-0.7084748
5666,113,15,-0.74037226
5667,113,16,-0.7556471
5668,113,17,-0.76238601
5669,113,18,-0.76373379
5670,113,19,-0.75654562
5671,113,20,-0.72105408
5672,113,21,-0.65995471
5673,113,22,-0.62131834
5674,113,23,-0.62266612
5675,113,24,-0.64467987
5676,113,25,-0.65321581
5677,113,26,-0.63883949
5678,113,27,-0.54898747
5679,113,28,-0.33783524
5680,113,29,-0.095234797
5681,113,30,0.021572822
5682,113,31,0.030558024
5683,113,32,-0.068279192
5684,113,33,-0.29740183
5685,113,34,-0.46812066
5686,113,35,-0.53101707
5687,113,36,-0.54898747
5688,113,37,-0.55348007
5689,113,38,-0.56246527
5690,113,39,-0.63389762
5691,113,40,-0.7152137
5692,113,41,-0.75609636
5693,113,42,-0.75744414
5694,113,43,-0.70892406
5695,113,44,-0.61862278
5696,113,45,-0.50406146
5697,113,46,-0.42768725
5698,113,47,-0.40073165
5699,113,48,-0.37377604
5700,113,49,-0.27943143
5701,114,0,-0.85886709
5702,114,1,-0.85787716
5703,114,2,-0.8192696
5704,114,3,-0.75591361
5705,114,4,-0.72671046
5706,114,5,-0.71532618
5707,114,6,-0.70988153
5708,114,7,-0.71136643
5709,114,8,-0.7291853
5710,114,9,-0.77076267
5711,114,10,-0.79155135
5712,114,11,-0.78313689
5713,114,12,-0.74304443
5714,114,13,-0.70889159
5715,114,14,-0.70196203
5716,114,15,-0.70047712
5717,114,16,-0.6960224
5718,114,17,-0.69057775
5719,114,18,-0.69255762
5720,114,19,-0.7118614
5721,114,20,-0.74254946
5722,114,21,-0.7529438
5723,114,22,-0.74997399
5724,114,23,-0.72720543
5725,114,24,-0.69998215
5726,114,25,-0.69354756
5727,114,26,-0.69750731
5728,114,27,-0.70988153
5729,114,28,-0.71334631
5730,114,29,-0.70344693
5731,114,30,-0.65098026
5732,114,31,-0.51733872
5733,114,32,-0.32430094
5734,114,33,-0.13126316
5735,114,34,-0.0075209971
5736,114,35,0.032076496
5737,114,36,0.022177123
5738,114,37,-0.22035752
5739,114,38,-0.47279154
5740,114,39,-0.65098026
5741,114,40,-0.75690355
5742,114,41,-0.7767023
5743,114,42,-0.79996582
5744,114,43,-0.83609853
5745,114,44,-0.8524325
5746,114,45,-0.84995766
5747,114,46,-0.80640041
5748,114,47,-0.69305259
5749,114,48,-0.55693621
5750,114,49,-0.45299279
5751,115,0,-1.287016
5752,115,1,-1.2799259
5753,115,2,-1.2751991
5754,115,3,-1.2657456
5755,115,4,-1.263973
5756,115,5,-1.2846526
5757,115,6,-1.3313294
5758,115,7,-1.3679618
5759,115,8,-1.3868689
5760,115,9,-1.3975041
5761,115,10,-1.40164
5762,115,11,-1.4022308
5763,115,12,-1.3969132
5764,115,13,-1.3845055
5765,115,14,-1.3720977
5766,115,15,-1.3614625
5767,115,16,-1.3525998
5768,115,17,-1.3490548
5769,115,18,-1.3502365
5770,115,19,-1.3573266
5771,115,20,-1.35969
5772,115,21,-1.3561449
5773,115,22,-1.3384196
5774,115,23,-1.3035597
5775,115,24,-1.2574737
5776,115,25,-1.1948441
5777,115,26,-1.1097624
5778,115,27,-1.0229082
5779,115,28,-0.95968771
5780,115,29,-0.90532994
5781,115,30,-0.83679188
5782,115,31,-0.76648129
