primary_key,id,t,sensor1,sensor2
2986,99,15,-1.038661,0.1220611
2987,99,16,-0.54479017,0.21567964
2988,99,17,-1.6243134,0.28991976
2989,99,18,-0.78918494,0.37337486
2990,99,19,-0.76806627,0.71069713
2991,99,20,-0.91607581,0.72559927
2992,99,21,-0.78225846,0.74239373
2993,99,22,-0.91171865,0.57961544
2994,99,23,-0.68167894,0.125709
2995,99,24,1.0557234,-0.71760763
2996,99,25,1.7760344,-0.96785999
2997,99,26,1.1011517,1.8596977
2998,99,27,1.4865009,1.6998136
2999,99,28,1.4573109,1.5900808
3000,99,29,1.2235885,1.0217847
3001,100,0,-0.63403841,2.7663497
3002,100,1,-1.2112378,5.2948337
3003,100,2,-1.1634772,3.8998668
3004,100,3,-0.054854584,3.6489954
3005,100,4,-1.148104,3.0963626
3006,100,5,-1.2372045,2.9202627
3007,100,6,0.41621333,2.2505138
3008,100,7,-1.6566638,1.6307576
3009,100,8,-1.1368741,-0.61663378
3010,100,9,-1.2597601,-0.63617121
3011,100,10,-0.66939019,-0.75530431
3012,100,11,-0.96329416,-0.69771032
3013,100,12,-0.81349609,-0.74946081
3014,100,13,-0.68952083,-0.773938
3015,100,14,-1.4023728,-0.65750842
3016,100,15,-0.61869158,-0.74241697
3017,100,16,-0.30440392,-0.7179975
3018,100,17,-0.89158861,-0.77109087
3019,100,18,-0.91076075,-0.57970494
3020,100,19,-0.56021939,-0.48594115
3021,100,20,-0.32251739,0.0058138819
3022,100,21,-0.29261998,0.37177828
3023,100,22,-1.6383243,0.52828458
3024,100,23,-1.3519556,0.58111823
3025,100,24,-1.3468967,-0.21146331
3026,100,25,-0.89781531,-0.62070049
3027,100,26,-1.133725,1.520147
3028,100,27,-0.1897551,1.3761496
3029,100,28,-0.73687734,1.2784883
3030,100,29,-1.2321069,0.55941401
3031,101,0,-1.0817385,1.1741128
3032,101,1,-0.50353915,3.7542967
3033,101,2,-1.9714149,3.3666499
3034,101,3,-1.1621786,3.1813699
3035,101,4,-1.1969436,2.6825209
3036,101,5,-1.0263353,2.5632852
3037,101,6,-0.91491164,2.1508253
3038,101,7,-0.47556564,1.756256
3039,101,8,-0.84071955,0.48022974
3040,101,9,-0.87183031,0.20294831
3041,101,10,-0.71977841,0.26485706
3042,101,11,-1.8938715,-1.2655587
3043,101,12,-1.2493945,-1.2155955
3044,101,13,-0.50231881,-1.2207549
3045,101,14,-1.2712601,0.88092929
3046,101,15,-0.57380502,0.86367342
3047,101,16,-0.83707275,0.83892157
3048,101,17,-0.54475149,0.80668325
3049,101,18,-1.4301481,0.72839103
3050,101,19,-0.49284213,0.72270761
3051,101,20,-0.56854126,0.61589723
3052,101,21,-1.0390424,0.36632138
3053,101,22,-0.42702753,0.063600027
3054,101,23,-0.92240831,-0.20422557
3055,101,24,-0.5281091,-0.85127388
3056,101,25,-0.67579619,-1.1181254
3057,101,26,-1.0970867,1.8416255
3058,101,27,1.7383048,1.6199983
3059,101,28,2.1741689,1.4894383
3060,101,29,2.5470101,1.0496989
3061,102,0,-1.2088136,3.3523608
3062,102,1,-1.029976,3.211348
3063,102,2,-1.7937784,2.8459796
3064,102,3,-1.1899165,2.7464747
3065,102,4,-0.80684416,2.3756138
3066,102,5,-0.53036547,2.3146714
3067,102,6,-0.65377211,2.0789158
3068,102,7,-0.83774835,1.9645428
3069,102,8,-1.7325631,1.6056767
3070,102,9,-1.9037505,1.4818386
3071,102,10,-1.4495549,1.273255
3072,102,11,-1.2281769,1.0876794
3073,102,12,-0.87932171,0.7058614
3074,102,13,-1.5997765,0.27974589
3075,102,14,-1.1736786,1.5452493
3076,102,15,-0.65498714,1.449099
3077,102,16,-1.128277,1.2671573
3078,102,17,-0.50105633,1.106389
3079,102,18,-2.3444781,0.73993784
3080,102,19,-1.5815723,0.51827558
3081,102,20,2.0510653,0.22624664
3082,102,21,1.9487691,-0.067113413
3083,102,22,0.93236031,-0.39702762
3084,102,23,1.6378159,-0.60527291
3085,102,24,1.3803464,-0.94718725
3086,102,25,1.7924385,-0.91880609
3087,102,26,1.3882608,1.9226719
3088,102,27,0.98597358,1.5087666
3089,102,28,1.2324537,1.3884289
3090,102,29,1.0999331,0.93988588
3091,103,0,-1.1836454,2.3972993
3092,103,1,-0.56179503,4.7525221
3093,103,2,-0.37997728,3.908466
3094,103,3,-0.40050091,3.9274625
3095,103,4,-0.97806006,3.1370049
3096,103,5,-1.2034786,2.919861
3097,103,6,-1.1998429,2.1777757
3098,103,7,-1.2597188,1.4905095
3099,103,8,-1.1328133,-0.46199741
3100,103,9,-1.6212629,-0.57291988
3101,103,10,-0.80304963,-0.82313709
3102,103,11,-0.74387324,-0.81413055
3103,103,12,-0.99441352,-0.86748406
3104,103,13,-1.1970974,-0.89230032
3105,103,14,-0.9240144,-0.65321173
3106,103,15,-1.1196369,-0.79149656
3107,103,16,-1.0302906,-0.94801334
3108,103,17,-0.75033212,-0.86775195
3109,103,18,-0.7387437,-0.76919837
3110,103,19,-1.3355787,-0.75439732
3111,103,20,-0.63325845,-0.076684883
3112,103,21,-1.1241516,0.43818528
3113,103,22,-1.3091765,0.45830571
3114,103,23,-1.7519037,0.43387428
3115,103,24,-1.3604652,-0.24753999
3116,103,25,0.95229798,-0.53667415
3117,103,26,0.72301611,1.5223275
3118,103,27,0.36761718,1.2837049
3119,103,28,1.2601475,1.135
3120,103,29,1.4537298,0.4585252
3121,104,0,-0.70390638,4.6112417
3122,104,1,-0.45319592,4.4591482
3123,104,2,-0.81200081,4.0333356
3124,104,3,-1.6367742,3.9350026
3125,104,4,-0.17806469,3.2457882
3126,104,5,-0.73481641,2.9981848
3127,104,6,0.034187643,2.2860267
3128,104,7,-0.43741781,2.3223334
3129,104,8,-0.92484246,1.3904922
3130,104,9,-0.10542697,1.3225555
3131,104,10,-0.33280571,1.1347025
3132,104,11,0.19452069,0.75481903
3133,104,12,-0.48368484,0.13332897
3134,104,13,-1.1531984,-0.5418857
3135,104,14,-0.37487414,1.3630347
3136,104,15,-0.7644244,1.1043335
3137,104,16,-0.15619858,0.77795354
3138,104,17,-0.97199734,0.49804902
3139,104,18,-1.0248228,0.13527954
3140,104,19,-0.14977026,-0.13310541
3141,104,20,-0.56975729,-0.63154254
3142,104,21,-0.97476194,-0.74401217
3143,104,22,-0.77628899,-0.63197764
3144,104,23,-1.0447373,-0.31849262
3145,104,24,-0.81823625,-0.3751074
3146,104,25,-0.26469733,-0.53597436
3147,104,26,-0.43381289,1.9151437
3148,104,27,-0.76113257,1.2551023
3149,104,28,-0.82725234,1.2340463
3150,104,29,-0.62149848,0.43324186
3151,105,0,-1.2319416,1.6601851
3152,105,1,-1.5122566,3.9403773
3153,105,2,-1.3132618,3.5358287
3154,105,3,-0.78153446,3.3575611
3155,105,4,-0.38464473,2.8343761
3156,105,5,-0.49198618,2.6922343
3157,105,6,-0.85427236,2.2211363
3158,105,7,-0.45930075,1.7900748
3159,105,8,-0.41845504,0.071581576
3160,105,9,-0.56028209,-0.21598563
3161,105,10,-1.3107338,-0.67329523
3162,105,11,-0.41208798,-1.0761839
3163,105,12,-0.44592919,-1.013886
3164,105,13,-0.43026218,-1.0335756
3165,105,14,-0.87270383,0.43489903
3166,105,15,-0.49703543,0.47833793
3167,105,16,-0.93020556,0.57447982
3168,105,17,-0.90836801,0.60609518
3169,105,18,-1.4759333,0.77064255
3170,105,19,-1.9450448,0.80721829
3171,105,20,-1.5456452,0.8276191
3172,105,21,-0.10648023,0.69096894
3173,105,22,-0.69118865,0.39847143
3174,105,23,-0.89943894,-0.13692069
3175,105,24,-0.94667664,-0.7880993
3176,105,25,-0.72536382,-0.90662653
3177,105,26,-0.40298434,1.8849968
3178,105,27,-0.49204314,1.6751535
3179,105,28,-1.1411341,1.5549612
3180,105,29,-1.205515,1.0831143
3181,106,0,-0.89514404,2.5611867
3182,106,1,-0.93059625,4.3734513
3183,106,2,-0.8732798,3.89903
3184,106,3,-0.6326768,3.6891451
3185,106,4,-0.58016185,3.1489332
3186,106,5,-0.33522826,2.9329854
3187,106,6,-1.4466672,2.2301159
3188,106,7,-0.90653743,1.6586839
3189,106,8,-0.27019043,-0.73540665
3190,106,9,-1.4866276,-0.94508277
3191,106,10,-0.31867799,-0.82912887
3192,106,11,-0.88064435,-0.87429108
3193,106,12,0.059044219,-0.8719412
3194,106,13,-1.1591541,-0.87614819
3195,106,14,-0.59708115,-0.94639915
3196,106,15,-0.47556375,-0.95295919
3197,106,16,-1.2875742,-0.81783968
3198,106,17,-0.76534819,-0.78040985
3199,106,18,-0.35003395,-0.6923049
3200,106,19,-0.70158263,-0.4554984
3201,106,20,-1.3296964,0.090419049
3202,106,21,-1.191466,0.44314422
3203,106,22,-0.67000304,0.5012414
3204,106,23,-1.068865,0.44909948
3205,106,24,-0.64603076,-0.37986318
3206,106,25,-0.94303218,-0.67689267
3207,106,26,-1.1350533,1.644174
3208,106,27,-0.71534759,1.4087297
3209,106,28,-1.0802253,1.3417066
3210,106,29,-1.1462593,0.56499619
3211,107,0,0.44077337,1.2922127
3212,107,1,-0.57531324,3.9454165
3213,107,2,-1.0268208,3.4913341
3214,107,3,-0.74128179,3.368142
3215,107,4,-1.1554367,2.7838764
3216,107,5,-1.4881801,2.6644115
3217,107,6,-1.5105216,2.199988
3218,107,7,-0.33372083,1.7519463
3219,107,8,0.029180262,0.2778581
3220,107,9,-0.38867779,0.19539515
3221,107,10,-0.42381052,-1.0085854
3222,107,11,-1.040056,-1.0229873
3223,107,12,-0.98024591,-1.0262973
3224,107,13,0.04019371,-1.0881503
3225,107,14,-0.5689197,0.40329102
3226,107,15,-0.73471295,0.55081162
3227,107,16,-0.92203882,0.7504445
3228,107,17,0.089650423,0.77253251
3229,107,18,-0.50826982,0.77019943
3230,107,19,-1.9956555,0.83028452
3231,107,20,-0.78828837,0.72965481
3232,107,21,-0.15274321,0.69955151
3233,107,22,-0.046667984,0.34954274
3234,107,23,0.34663295,-0.11842863
3235,107,24,0.12137663,-0.75202615
3236,107,25,-1.024376,-0.98340451
3237,107,26,0.06046533,1.837943
3238,107,27,-0.57176654,1.6247095
3239,107,28,1.127649,1.491408
3240,107,29,-0.24641882,1.0462561
3241,108,0,-0.76215031,1.9523577
3242,108,1,-1.3418467,3.4075364
3243,108,2,-0.70502367,3.0311301
3244,108,3,0.016089163,2.8945819
3245,108,4,-0.13837121,2.4830087
3246,108,5,-0.11057825,2.403042
3247,108,6,-0.45773996,2.1442641
3248,108,7,0.079980725,1.9565987
3249,108,8,-0.75170339,1.539684
3250,108,9,0.1399861,1.4313567
3251,108,10,-0.49114208,1.3606024
3252,108,11,-0.34572208,1.2033503
3253,108,12,-1.5092631,0.75382292
3254,108,13,-0.54622278,-0.11470937
3255,108,14,-0.10820712,1.6199061
3256,108,15,-0.53490811,1.5456124
3257,108,16,-0.70945899,1.353188
3258,108,17,-0.58229823,1.1736003
3259,108,18,-1.1590498,0.958294
3260,108,19,-0.18799712,0.76850284
3261,108,20,0.47140029,0.4526577
3262,108,21,-0.27661477,0.08340528
3263,108,22,-0.96335415,-0.34550682
3264,108,23,-0.42784383,-0.56272842
3265,108,24,-0.99008924,-0.88805447
3266,108,25,-0.091468514,-0.75480999
3267,108,26,0.61546713,2.0117526
3268,108,27,0.44616156,1.6294905
3269,108,28,-0.58854535,1.4922076
3270,108,29,-0.18480942,1.0291274
3271,109,0,-0.95949994,1.481297
3272,109,1,-0.89339081,4.2073136
3273,109,2,-0.9606926,3.7911976
3274,109,3,-0.82030336,3.6124784
3275,109,4,-0.60213902,3.017808
3276,109,5,-0.22427999,2.8225577
3277,109,6,-0.63437259,2.23826
3278,109,7,0.14105365,1.6670757
3279,109,8,-1.0455297,-0.61207938
3280,109,9,-1.0897325,-0.74215431
3281,109,10,-0.13152984,-1.1523995
3282,109,11,-0.21880659,-0.97981195
3283,109,12,-0.2447576,-1.0610499
3284,109,13,-0.7547877,-1.0893184
3285,109,14,0.63000362,-0.015340938
3286,109,15,-0.86692874,-0.03668954
3287,109,16,-0.19256181,0.070036717
3288,109,17,-0.91403419,0.19326554
3289,109,18,-1.2796515,0.52364528
3290,109,19,-0.70542775,0.58653279
3291,109,20,-0.0071946468,0.66654255
3292,109,21,0.11753553,0.59462849
3293,109,22,-0.83795149,0.52015804
3294,109,23,-0.97682408,0.26920065
3295,109,24,-1.4593061,-0.61588291
3296,109,25,-0.1103051,-0.95794305
3297,109,26,-0.51888442,1.7786669
3298,109,27,-0.97242062,1.5814465
3299,109,28,-0.21187492,1.4920394
3300,109,29,-0.66260574,0.95328946
3301,110,0,-1.0456074,2.5860697
3302,110,1,-0.85314241,3.2809857
3303,110,2,-1.3901502,2.9259406
3304,110,3,-1.3173737,2.8079499
3305,110,4,-1.0595504,2.3799017
3306,110,5,-1.5266856,2.2888086
3307,110,6,-1.4486274,2.0038641
3308,110,7,-0.76100783,1.795093
3309,110,8,-1.1643738,1.3034241
3310,110,9,-0.96327723,1.1786303
3311,110,10,-0.81791404,1.1955656
3312,110,11,-1.3544208,0.93978528
3313,110,12,-1.2641804,0.30216441
3314,110,13,-1.7619108,-0.11963242
3315,110,14,-0.56736053,1.3896365
3316,110,15,-1.262686,1.3178285
3317,110,16,-1.7585086,1.2210215
3318,110,17,-1.4689704,1.1351696
3319,110,18,-1.0336504,0.7838942
3320,110,19,-0.63028648,0.58086967
3321,110,20,0.76015477,0.3576349
3322,110,21,1.1509809,0.16938412
3323,110,22,0.81944511,-0.20171207
3324,110,23,1.213764,-0.5346137
3325,110,24,0.89983786,-0.93356418
3326,110,25,1.5306008,-1.028184
3327,110,26,0.71706322,1.8100851
3328,110,27,0.69128615,1.4995908
3329,110,28,0.95619955,1.4071318
3330,110,29,0.32949251,1.0223606
3331,111,0,-0.69525023,1.5556217
3332,111,1,-1.1173926,4.2681881
3333,111,2,-1.5312045,3.9159448
3334,111,3,-0.61135447,3.7313601
3335,111,4,-0.91809088,3.1085975
3336,111,5,-0.87806666,2.871485
3337,111,6,-1.2826545,2.2610999
3338,111,7,-0.79178764,1.6076356
3339,111,8,-1.7787479,-0.81223692
3340,111,9,-0.70702232,-0.80219295
3341,111,10,-1.0602752,-1.0432695
3342,111,11,-1.5786065,-1.0256083
3343,111,12,-1.4546128,-1.1160752
3344,111,13,-0.99310509,-1.1368732
3345,111,14,-0.98875477,-0.42643009
3346,111,15,-1.383062,-0.10144786
3347,111,16,-1.2053508,0.029744836
3348,111,17,1.3180945,0.036779301
3349,111,18,0.71991905,0.27300366
3350,111,19,0.87888682,0.52408852
3351,111,20,1.1250662,0.60291517
3352,111,21,1.1565695,0.62774831
3353,111,22,0.91268557,0.53635667
3354,111,23,0.3480529,0.30501808
3355,111,24,0.33922872,-0.51648359
3356,111,25,1.0061404,-0.86287069
3357,111,26,0.63146073,1.7585108
3358,111,27,1.0499151,1.5404102
3359,111,28,0.42356476,1.4576337
3360,111,29,1.0162827,0.85317526
3361,112,0,-1.9189866,3.3403763
3362,112,1,-1.5633643,3.1905571
3363,112,2,-0.90323699,2.8177151
3364,112,3,-1.6781959,2.7142144
3365,112,4,-1.4119934,2.3314962
3366,112,5,-1.8719103,2.2665663
3367,112,6,-2.1219898,2.014621
3368,112,7,-1.8965897,1.9054108
3369,112,8,-1.015611,1.550881
3370,112,9,-1.0569478,1.4416608
3371,112,10,-1.0350038,1.1556027
3372,112,11,-1.6094551,0.99046957
3373,112,12,-1.4880559,0.77766282
3374,112,13,-0.6572736,0.38379234
3375,112,14,-1.5854076,1.5120998
3376,112,15,-1.2421668,1.4075671
3377,112,16,-1.2584309,1.2547786
3378,112,17,-0.61573549,1.1102896
3379,112,18,-1.4007831,0.65705042
3380,112,19,-1.1245098,0.44698946
3381,112,20,-1.0184822,0.20284462
3382,112,21,-0.81941768,0.034247684
3383,112,22,-1.1312676,-0.276294
3384,112,23,0.12652528,-0.61840515
3385,112,24,0.486325,-0.93814152
3386,112,25,0.64801255,-1.0025843
3387,112,26,1.363172,1.8662074
3388,112,27,0.62217545,1.487095
3389,112,28,0.86459276,1.3727285
3390,112,29,0.32346826,0.95514162
3391,113,0,-0.76662511,4.2298899
3392,113,1,-2.3448715,4.0690824
3393,113,2,-0.84906362,3.6896786
3394,113,3,-1.6399276,3.5854326
3395,113,4,-1.15056,3.1099428
3396,113,5,-1.5450408,3.0153634
3397,113,6,-0.85596881,2.5387336
3398,113,7,-1.7376472,2.2916755
3399,113,8,-1.5688661,1.7264511
3400,113,9,-2.035665,1.3930112
3401,113,10,-1.3905869,0.94265842
3402,113,11,-1.8628232,0.7866856
3403,113,12,-0.5619684,0.54392754
3404,113,13,-0.94076323,-0.048831392
3405,113,14,-0.86833943,1.3872995
3406,113,15,-1.136963,1.2345054
3407,113,16,-1.4052334,0.93580517
3408,113,17,-1.6500551,0.67695626
3409,113,18,-1.3181884,0.40555762
3410,113,19,-1.6791679,0.14068104
3411,113,20,-1.5043245,-0.061371162
3412,113,21,0.72345536,-0.46834845
3413,113,22,0.85422042,-0.73665705
3414,113,23,0.37358583,-0.62503725
3415,113,24,0.811377,-0.54462178
3416,113,25,0.94383511,-0.53776296
3417,113,26,0.96801199,2.1148181
3418,113,27,1.0242271,1.5486581
3419,113,28,0.43527507,1.2674899
3420,113,29,0.59569609,0.57218431
3421,114,0,-0.26727454,2.7734386
3422,114,1,-0.97606712,3.3854058
3423,114,2,-0.87898747,3.0100629
3424,114,3,0.062496252,2.8915851
3425,114,4,-0.35127646,2.4969303
3426,114,5,-1.4494522,2.4340038
3427,114,6,-0.22629546,2.1920231
3428,114,7,-0.54918357,2.0605643
3429,114,8,-1.1104219,1.6857713
3430,114,9,-1.0364956,1.5969034
3431,114,10,-0.67495707,1.4209823
3432,114,11,-0.8236697,1.2689203
3433,114,12,-0.6324882,0.82727707
3434,114,13,-0.14532096,0.24240409
3435,114,14,-0.7506819,1.6915544
3436,114,15,-0.060037083,1.5554639
3437,114,16,-0.96200127,1.3501895
3438,114,17,0.047852399,1.1011745
3439,114,18,-0.26526843,0.89673927
3440,114,19,-1.4408847,0.59234675
3441,114,20,-1.3083194,0.30642511
3442,114,21,-0.88250765,-0.13723007
3443,114,22,-0.65710861,-0.30232804
3444,114,23,0.43673352,-0.67882725
3445,114,24,-0.25211299,-0.85795065
3446,114,25,-0.5343484,-0.73523322
3447,114,26,-0.34949986,2.049581
3448,114,27,-0.38487241,1.607395
3449,114,28,-0.13924665,1.4771355
3450,114,29,-0.53021433,0.92741182
3451,115,0,-0.64115216,3.9775208
3452,115,1,-0.90163228,4.3033251
3453,115,2,-1.4166769,3.8335509
3454,115,3,-0.81613913,3.6316637
3455,115,4,-1.0913671,3.1406766
3456,115,5,-1.175872,2.9202705
3457,115,6,-0.84084434,2.3709856
3458,115,7,-0.99618959,1.9496887
3459,115,8,-1.0166619,-0.11123998
3460,115,9,-0.89483308,-0.58747401
3461,115,10,-0.80630373,-0.97921537
3462,115,11,-0.13012959,-0.77341441
3463,115,12,-1.4001403,-0.7807451
3464,115,13,-0.52620705,-0.85203936
3465,115,14,-0.55052603,-0.62457972
3466,115,15,-1.0382171,-0.69775385
3467,115,16,-0.80650943,-0.67795529
3468,115,17,-1.4767921,-0.66826297
3469,115,18,-1.6082492,-0.68349078
3470,115,19,-1.5833719,-0.5086088
3471,115,20,-1.3389869,-0.070413946
3472,115,21,1.5667611,0.3246977
3473,115,22,1.8558887,0.32694345
3474,115,23,2.2400523,0.27164189
3475,115,24,1.2177068,-0.38014829
3476,115,25,1.5212114,-0.65111364
3477,115,26,1.9030274,1.7934575
3478,115,27,0.53850911,1.4629192
3479,115,28,1.6157837,1.3967777
3480,115,29,0.93487712,0.57332596
3481,116,0,-0.92419208,1.4192062
3482,116,1,-0.48841257,3.9750139
3483,116,2,-0.48057738,3.5249626
3484,116,3,-1.050875,3.3439428
3485,116,4,-1.2516231,2.8290141
3486,116,5,-0.5578452,2.6957394
3487,116,6,-0.5563687,2.2564177
3488,116,7,-0.31135143,1.8125501
3489,116,8,-0.85443616,0.13584162
3490,116,9,-1.251899,0.0466271
3491,116,10,-1.7975861,-0.54531716
3492,116,11,-1.0379732,-0.99869574
3493,116,12,-0.43381792,-0.94485061
3494,116,13,-0.63696681,-1.0083407
3495,116,14,-1.3442628,0.60740595
3496,116,15,-0.99012393,0.69978413
3497,116,16,-1.2928859,0.67228985
3498,116,17,-1.3662434,0.67892344
3499,116,18,1.5094723,0.85887677
3500,116,19,1.9687327,0.83296217
3501,116,20,1.9950392,0.81291965
3502,116,21,0.86510288,0.75295093
3503,116,22,1.5322583,0.20430138
3504,116,23,1.6141955,-0.24279235
3505,116,24,2.0168935,-0.78240799
3506,116,25,0.72478516,-0.81225946
3507,116,26,1.6155924,1.9476578
3508,116,27,1.5507498,1.6791084
3509,116,28,0.7292666,1.5644503
3510,116,29,1.5976526,1.0962797
3511,117,0,-0.71949606,4.6438031
3512,117,1,-1.4696561,4.4649756
3513,117,2,-1.085493,3.9536913
3514,117,3,-1.1308112,3.8928967
3515,117,4,-1.4728428,3.1646329
3516,117,5,-1.4313373,2.8627663
3517,117,6,-1.1365242,2.524001
3518,117,7,-0.78617097,2.2534043
3519,117,8,-1.5032893,1.5094143
3520,117,9,-0.92381165,1.2927742
3521,117,10,-1.6579052,1.1124258
3522,117,11,-0.89177926,0.89913216
3523,117,12,-1.3248046,0.10730959
3524,117,13,-0.76109705,-0.2606088
3525,117,14,-1.3382997,1.3130707
3526,117,15,-1.1768651,1.0854235
3527,117,16,-1.8743488,0.78369773
3528,117,17,0.66583863,0.56932404
3529,117,18,1.1779092,0.18822579
3530,117,19,0.39163565,-0.16008522
3531,117,20,0.62580872,-0.3748512
3532,117,21,0.58478088,-0.82324191
3533,117,22,0.78144039,-0.7135828
3534,117,23,1.1698304,-0.47684828
3535,117,24,0.61452002,-0.38139824
3536,117,25,0.28585954,-0.51196449
3537,117,26,1.0240494,1.8749675
3538,117,27,0.64420771,1.3025519
3539,117,28,1.0322225,1.1254687
3540,117,29,0.67643545,0.46940523
3541,118,0,-1.1678364,2.9074557
3542,118,1,-0.96138945,3.4870919
3543,118,2,-0.026587664,3.1026596
3544,118,3,-0.25171867,2.9864701
3545,118,4,-0.7770613,2.5842967
3546,118,5,-1.5032538,2.5193586
3547,118,6,-1.5410547,2.2724784
3548,118,7,-0.85628556,2.1097768
3549,118,8,-0.73893591,1.7309727
3550,118,9,-0.41125618,1.5849669
3551,118,10,-1.0666015,1.5671708
3552,118,11,-1.5296548,1.0285181
3553,118,12,-1.665213,0.61437114
3554,118,13,-0.92126384,-0.040624809
3555,118,14,-1.3027591,1.7472695
3556,118,15,-1.3454633,1.6422378
3557,118,16,-0.4623383,1.343563
3558,118,17,1.3124061,1.1754802
3559,118,18,1.6005112,0.72621194
3560,118,19,1.3891064,0.41991348
3561,118,20,2.2613852,0.094214085
3562,118,21,1.9496584,-0.10768224
3563,118,22,1.920801,-0.27487336
3564,118,23,1.3454024,-0.87083906
3565,118,24,1.5343673,-0.80044022
3566,118,25,1.1666045,-0.6571038
3567,118,26,2.1168512,2.1161096
3568,118,27,1.7904318,1.6899072
3569,118,28,1.8133788,1.5301309
3570,118,29,1.8097235,0.91842272
3571,119,0,-0.62369547,3.4008038
3572,119,1,-1.0853732,3.4828267
3573,119,2,-1.3251785,3.1469546
3574,119,3,-0.68624997,3.048422
3575,119,4,-1.1583091,2.6890152
3576,119,5,-0.75824667,2.6220648
3577,119,6,-0.81744359,2.4494334
3578,119,7,-0.42950588,2.343503
3579,119,8,-0.92762214,2.0495574
3580,119,9,-0.61554261,1.9476029
3581,119,10,-0.90416115,1.5503799
3582,119,11,-1.0344482,0.91776834
3583,119,12,-0.65676611,-0.52413876
3584,119,13,-0.80378908,-0.52413715
3585,119,14,-1.5065874,2.0609863
3586,119,15,-1.1826843,1.9119281
3587,119,16,-0.83144186,1.5510395
3588,119,17,-1.2382564,0.93430048
3589,119,18,-1.0716337,0.3355657
3590,119,19,-1.1038807,-0.35209391
3591,119,20,-1.0694314,-0.56543818
3592,119,21,-0.99601169,-0.51235994
3593,119,22,0.061596235,-0.52914985
3594,119,23,-0.60661657,-0.52339389
3595,119,24,0.86842412,-0.52406757
3596,119,25,1.4356968,-0.52413787
3597,119,26,1.155424,2.324471
3598,119,27,0.47238347,1.9086875
3599,119,28,0.69781134,1.7838105
3600,119,29,0.51311495,0.63139256
3601,120,0,-0.69802289,3.2752453
3602,120,1,-0.76573582,3.2387902
3603,120,2,-0.32977295,2.8640321
3604,120,3,-0.62103109,2.7594046
3605,120,4,-0.018490105,2.3796833
3606,120,5,-1.0911827,2.3155092
3607,120,6,0.090666364,2.065572
3608,120,7,-1.0179936,1.9547707
3609,120,8,-1.3286864,1.6051327
3610,120,9,-0.26411473,1.4660462
3611,120,10,-1.4547464,1.2303121
3612,120,11,-0.71244989,1.1055442
3613,120,12,-1.3813719,0.64608777
3614,120,13,-1.0140948,0.42725332
3615,120,14,-0.6394764,1.5406007
3616,120,15,-1.4332791,1.4540183
3617,120,16,-2.1987433,1.2762635
3618,120,17,-1.0485091,1.1217049
3619,120,18,-0.12914268,0.66114918
3620,120,19,-0.94852643,0.481394
3621,120,20,-0.39424952,0.24669753
3622,120,21,-0.65515362,-0.007753488
3623,120,22,0.022360141,-0.40648897
3624,120,23,-0.65971198,-0.63710925
3625,120,24,-0.42181378,-0.92356827
3626,120,25,2.3935981,-0.90315013
3627,120,26,1.4925488,1.9117575
3628,120,27,1.41974,1.5206953
3629,120,28,2.0025377,1.3922375
3630,120,29,1.9872448,0.94707482
3631,121,0,-0.92146446,3.9141165
3632,121,1,-1.2543537,5.6044921
3633,121,2,-1.5030341,3.8897883
3634,121,3,-1.385561,3.5338156
3635,121,4,-1.6025015,2.9726948
3636,121,5,-1.4951558,2.8423891
3637,121,6,-0.82156921,2.2710189
3638,121,7,-1.066382,1.7036981
3639,121,8,-1.1359015,-0.33190276
3640,121,9,-1.0024619,-0.3778331
3641,121,10,-1.1600736,-0.76223327
3642,121,11,-0.89768091,-0.63445695
3643,121,12,-1.4970168,-0.71086712
3644,121,13,-1.4492833,-0.76265801
3645,121,14,-0.95695382,-0.4298738
3646,121,15,-0.5643201,-0.55167414
3647,121,16,-1.3167063,-0.57232396
3648,121,17,-0.97459547,-0.71480249
3649,121,18,1.1909857,-0.65583133
3650,121,19,1.0197198,-0.61719415
3651,121,20,1.0030493,-0.22700974
3652,121,21,0.79272563,0.27188049
3653,121,22,0.82387665,0.52260529
3654,121,23,0.62893586,0.50348781
3655,121,24,0.24872531,-0.21133531
3656,121,25,1.0197061,-0.59766701
3657,121,26,1.2909416,1.478847
3658,121,27,0.75450019,1.2883484
3659,121,28,0.87767465,1.1913248
3660,121,29,0.85655716,0.47184076
3661,122,0,-1.368884,4.0073069
3662,122,1,-1.8634447,4.8055242
3663,122,2,-1.500304,3.8600351
3664,122,3,-1.376767,3.6509301
3665,122,4,-0.55854061,3.2064146
3666,122,5,-0.61680188,2.9392258
3667,122,6,-1.5322788,2.320899
3668,122,7,-0.86835899,1.7890042
3669,122,8,-0.7380659,-0.16070551
3670,122,9,-0.71534783,-0.56271
3671,122,10,-0.82805627,-0.82120822
3672,122,11,-0.85876382,-0.6856084
3673,122,12,-0.28120179,-0.73839165
3674,122,13,-0.8339425,-0.74827982
3675,122,14,-1.2246631,-0.55094077
3676,122,15,-0.59714441,-0.61034912
3677,122,16,-0.39213879,-0.58433493
3678,122,17,-1.211383,-0.62070422
3679,122,18,-0.71729355,-0.55265801
3680,122,19,-0.69511207,-0.5073882
3681,122,20,-0.24349319,-0.11865061
3682,122,21,-1.4808923,0.26015719
3683,122,22,-0.44345572,0.46979923
3684,122,23,-0.91058097,0.53291163
3685,122,24,-0.32093063,-0.24481438
