id,t,sensor1,sensor2
54,21,-0.71787871,0.40255385
54,22,-0.46966477,0.46962337
54,23,-0.78152177,0.5549449
54,24,-0.54925749,-0.24303152
54,25,-1.1642167,-0.65150249
54,26,-1.3838723,1.5583273
54,27,-1.5038648,1.3918045
54,28,0.29558168,1.3319594
54,29,-1.2450032,0.66675509
55,0,-1.2000802,1.3779522
55,1,-0.76302629,4.0409122
55,2,-1.25527,3.6057667
55,3,-0.26721631,3.4831787
55,4,-1.1908683,2.8793318
55,5,-0.09949793,2.7429258
55,6,-0.2331421,2.2219026
55,7,-0.44960145,1.756355
55,8,-1.4988419,-0.27761298
55,9,-0.79688395,-0.36856304
55,10,-0.34045635,-1.0175913
55,11,-0.78915019,-1.0710487
55,12,-1.2155803,-0.94248973
55,13,-0.83412695,-1.0388189
55,14,-0.1080997,-0.13228507
55,15,-0.58929777,0.022975322
55,16,-0.20390956,0.32877825
55,17,-1.1679965,0.44271006
55,18,-0.76997009,0.55261061
55,19,-1.4798345,0.63247603
55,20,-0.25800404,0.81143739
55,21,-0.45207872,0.74685405
55,22,-0.41657688,0.60601071
55,23,-2.0346576,-0.01696768
55,24,-0.79519207,-0.71691753
55,25,-0.12275524,-0.93516474
55,26,-0.70069212,1.857523
55,27,1.8933666,1.6788407
55,28,2.38428,1.6115744
55,29,1.2838709,1.0752553
56,0,-1.6565264,3.8960903
56,1,-0.71998125,3.8498153
56,2,-1.5811142,3.448806
56,3,-1.1893643,3.3296258
56,4,-0.94746629,2.9252902
56,5,-1.8000059,2.8377109
56,6,-1.1418435,2.3806785
56,7,-0.27666925,2.2911541
56,8,-1.0263872,1.5189134
56,9,-0.88195314,1.5184189
56,10,-1.0980029,0.8463242
56,11,-1.6756006,0.69882715
56,12,-0.86026455,0.3698107
56,13,-1.3158938,-0.25877525
56,14,-1.4622349,1.591366
56,15,-0.937273,1.3385065
56,16,-1.0884628,1.0943955
56,17,-1.7362965,0.8976687
56,18,-1.771577,0.42194454
56,19,-1.2766048,0.17137581
56,20,-0.62393684,-0.10565989
56,21,-1.552374,-0.24965596
56,22,1.4346887,-0.82949044
56,23,1.185601,-0.78074048
56,24,1.4345382,-0.6812038
56,25,1.8991066,-0.6626545
56,26,1.3602443,2.0683982
56,27,2.4704844,1.4484899
56,28,1.6123177,1.3402977
56,29,1.1317196,0.74096557
57,0,-0.14607611,3.4471547
57,1,-0.35258078,3.3527664
57,2,0.092391049,2.9809812
57,3,-0.8058679,2.8796917
57,4,-0.86990951,2.5201689
57,5,-1.1698277,2.4602915
57,6,-0.66785659,2.218066
57,7,-1.4065951,2.1013316
57,8,-0.9635351,1.7118204
57,9,-0.43747116,1.5390342
57,10,-1.2969103,1.3012463
57,11,-0.5076034,1.0260957
57,12,-1.6968973,0.42893606
57,13,-0.76802657,0.21849103
57,14,-1.2658189,1.6090815
57,15,-1.4082077,1.5183745
57,16,-0.44387443,1.3077824
57,17,-1.3446547,1.0493476
57,18,-0.66773048,0.71599356
57,19,2.3073283,0.43206968
57,20,1.5528484,0.091857263
57,21,2.578109,-0.17585649
57,22,1.2345484,-0.40668183
57,23,1.8085115,-0.72834764
57,24,1.9975742,-0.87524209
57,25,1.5211119,-0.71944434
57,26,1.3775249,2.046516
57,27,2.6544289,1.6075604
57,28,1.0702097,1.4665972
57,29,2.1948843,0.90161897
58,0,-0.39144482,1.3729126
58,1,-0.60802221,4.0545385
58,2,-0.85243928,3.6428707
58,3,-0.93291496,3.5274779
58,4,-0.49932732,2.9724588
58,5,-0.27955279,2.802624
58,6,-0.17315142,2.3280212
58,7,-0.30416462,1.7875472
58,8,-0.83260598,-0.3332933
58,9,-0.33058867,-0.45030548
58,10,-0.92069041,-1.1747242
58,11,-0.63631895,-1.1173567
58,12,-1.0338526,-0.96758052
58,13,-0.16529449,-1.0850056
58,14,-0.45005155,-0.10844547
58,15,-0.29572945,-0.080791222
58,16,-0.63695458,0.078764212
58,17,-0.49755424,0.35522658
58,18,-0.94510025,0.38896036
58,19,-1.0182365,0.46287025
58,20,-0.92992031,0.50885884
58,21,-0.012179446,0.42853093
58,22,-0.47725283,0.3529776
58,23,-0.69900913,-0.074830758
58,24,-0.75885519,-0.74689733
58,25,-0.93893393,-1.020621
58,26,-0.1748987,1.9013652
58,27,-0.27867298,1.7057835
58,28,1.4923677,1.6227955
58,29,1.4901761,1.0965161
59,0,-0.29935556,3.4718173
59,1,-0.75831867,5.6164786
59,2,-0.89913793,3.7829998
59,3,-0.69638095,3.4767964
59,4,-0.43240865,2.9896584
59,5,-1.426585,2.8246185
59,6,-1.1975763,2.2593937
59,7,-0.30985695,1.7059627
59,8,-0.18390575,-0.37936052
59,9,-1.4414479,-0.45462922
59,10,-0.79640518,-0.72852185
59,11,-1.3624291,-0.67464564
59,12,-0.098542235,-0.74448188
59,13,-0.98273829,-0.74250598
59,14,-0.69039741,-0.50847648
59,15,-1.407862,-0.62822733
59,16,-0.25104775,-0.64659024
59,17,-0.45357719,-0.73300694
59,18,-1.0415149,-0.67916889
59,19,-0.73973587,-0.60498738
59,20,-1.2323298,-0.042911681
59,21,-0.78611887,0.25510187
59,22,-1.2971235,0.58072639
59,23,-0.015581554,0.49425396
59,24,-0.44695438,-0.23661876
59,25,-1.2980445,-0.69806369
59,26,-0.69083448,1.559536
59,27,-0.60060065,1.3756612
59,28,-0.51058599,1.2541231
59,29,1.2305227,0.54188646
60,0,-1.259494,2.2440173
60,1,-1.2040014,3.3704309
60,2,-0.76855784,2.9879022
60,3,-0.74828691,2.8594701
60,4,-0.52574498,2.447732
60,5,-1.4947601,2.374601
60,6,-0.87565295,2.108203
60,7,-1.0606748,1.9590178
60,8,-1.9882661,1.6122989
60,9,-1.0142588,1.4926751
60,10,-0.74076965,1.3660915
60,11,-0.49965622,1.177466
60,12,-0.1904649,1.1615503
60,13,-0.92383887,0.37501543
60,14,-1.4085461,1.6229126
60,15,-0.24978992,1.4991368
60,16,-0.81731635,1.293212
60,17,-0.13273624,1.1184829
60,18,-1.3745039,0.86992132
60,19,-1.1590026,0.66868266
60,20,-0.51935665,0.47797782
60,21,-0.96073794,0.079495972
60,22,-0.50764727,-0.42534893
60,23,-0.44836798,-0.55205626
60,24,-1.316067,-0.94200779
60,25,-0.65043713,-0.88202673
60,26,-0.35722745,1.9650545
60,27,-0.38366608,1.5516073
60,28,-0.49914206,1.4061492
60,29,-0.72304626,0.94909911
61,0,-0.90576209,5.0435026
61,1,-1.5249291,4.9278388
61,2,-0.66759231,3.8675928
61,3,-0.75801238,3.6379742
61,4,-0.28129369,3.2419913
61,5,-0.65518985,2.899415
61,6,-1.1726525,2.3052624
61,7,-0.91044455,1.8869429
61,8,-1.2562251,0.20771867
61,9,-0.53534557,-0.25700257
61,10,-1.0280935,-0.79190971
61,11,-0.73693485,-0.66592148
61,12,-0.63059395,-0.7141174
61,13,-0.083650928,-0.7347229
61,14,-0.40366987,-0.25111901
61,15,-1.4749871,-0.34374793
61,16,-0.99543784,-0.37237061
61,17,-0.10014852,-0.46800414
61,18,-0.81286689,-0.51270892
61,19,-0.42711439,-0.5411252
61,20,-1.705611,-0.34050324
61,21,0.47192836,0.18387159
61,22,-1.1563435,0.30340224
61,23,-0.86813296,0.4155363
61,24,0.50168601,-0.2187934
61,25,-0.018572559,-0.60815226
61,26,-0.24324739,1.7446693
61,27,-0.2462297,1.2731193
61,28,-0.49777237,1.2072946
61,29,-1.2902368,0.50534193
62,0,-1.8135708,3.9586104
62,1,-0.90600062,5.2066991
62,2,-0.78221464,3.8195537
62,3,-1.4619684,3.5112931
62,4,-1.2398437,2.9617871
62,5,-0.98427452,2.8411508
62,6,-0.96216685,2.3387844
62,7,-1.2577523,1.868726
62,8,-1.1065397,-0.34945026
62,9,-0.85468865,-0.42524544
62,10,-0.40993825,-0.87184029
62,11,-0.93350704,-0.7489141
62,12,-0.8302887,-0.79781585
62,13,-1.4107852,-0.83506897
62,14,-1.2866269,-0.4661066
62,15,-1.2960095,-0.52400821
62,16,-1.3257102,-0.54393433
62,17,-0.2922178,-0.59969394
62,18,-0.8003253,-0.70927084
62,19,-0.91220122,-0.5334605
62,20,-0.89956728,-0.085671345
62,21,0.65274806,0.28670026
62,22,0.92026932,0.3526613
62,23,1.1966523,0.30279083
62,24,0.78197543,-0.3868926
62,25,0.88293705,-0.67947329
62,26,1.0613748,1.6395932
62,27,0.45920568,1.475764
62,28,0.77390416,1.3862963
62,29,0.42748643,0.59051806
63,0,-0.25537035,2.2320771
63,1,-0.2933122,3.3844679
63,2,-0.55958367,3.0113323
63,3,-0.98212998,2.916215
63,4,-0.64526841,2.509675
63,5,-0.73613206,2.4407988
63,6,-1.0698639,2.1886143
63,7,-0.80852084,2.0129229
63,8,-0.94438257,1.6634222
63,9,-0.9013729,1.5693678
63,10,-1.1817671,1.4949721
63,11,-1.2273299,1.3416563
63,12,-0.95207777,0.73767203
63,13,-0.88554544,0.090273495
63,14,-0.02943823,1.6841481
63,15,-0.92687263,1.5818089
63,16,-0.50385209,1.3575506
63,17,-0.57482054,1.1834324
63,18,-1.317342,0.94223177
63,19,-0.41722219,0.57568453
63,20,0.11813395,0.30573917
63,21,-0.21666746,-0.1656376
63,22,-1.8423755,-0.27529372
63,23,-0.5786699,-0.64941675
63,24,-0.40955167,-0.86480206
63,25,-0.7516298,-0.73709376
63,26,-1.0770154,2.0308469
63,27,0.29463741,1.6230092
63,28,-0.87552159,1.5160579
63,29,-0.33286745,1.0047852
64,0,-0.19837705,2.0616658
64,1,-1.0122284,4.4838197
64,2,-0.6396695,3.8938933
64,3,-0.78068525,3.7592989
64,4,0.12974322,3.136208
64,5,-1.1109363,2.9529739
64,6,-0.67649409,2.3014002
64,7,-1.1389419,1.7212625
64,8,-1.5607011,-0.71307761
64,9,-1.0251269,-0.86555467
64,10,-0.39562809,-0.70819634
64,11,-1.0048349,-0.78836493
64,12,-1.80902,-0.78524183
64,13,-2.1276436,-0.8257519
64,14,-0.71224867,-0.76589506
64,15,0.13428581,-0.78833246
64,16,-0.92155212,-0.70336386
64,17,-0.65978538,-0.61498108
64,18,-0.74437888,-0.32923719
64,19,-0.56975928,-0.11045462
64,20,-0.18308762,0.26798561
64,21,-1.7879998,0.37872078
64,22,-1.3765081,0.64804307
64,23,-0.35903717,0.56994105
64,24,-1.0320037,-0.36609111
64,25,-0.49975151,-0.76513694
64,26,-0.65604699,1.7903275
64,27,-0.31350156,1.5282168
64,28,-0.8374846,1.4543326
64,29,-0.76548155,0.71098454
65,0,-0.56782375,2.5923046
65,1,-1.1695401,5.2435436
65,2,-0.44056828,3.8763299
65,3,-0.35667935,3.6995533
65,4,-1.2752446,3.1206999
65,5,-0.81856801,2.9014905
65,6,-0.87903655,2.2534696
65,7,-1.592214,1.5062339
65,8,-0.46565881,-0.68243779
65,9,0.35810504,-0.72209905
65,10,-1.0826662,-0.75231583
65,11,-1.2264248,-0.72997231
65,12,0.10895012,-0.75799432
65,13,-0.55395856,-0.75908303
65,14,-0.41634044,-0.74600395
65,15,0.091221499,-0.80162378
65,16,-0.56717491,-0.77610146
65,17,-1.1314679,-0.7693771
65,18,-0.21313337,-0.50914662
65,19,0.23312961,-0.44343689
65,20,-0.66393686,0.065464076
65,21,-0.99529436,0.19078265
65,22,2.1846275,0.52135031
65,23,2.4079445,0.61416828
65,24,2.0051971,-0.28167554
65,25,2.022372,-0.71376414
65,26,1.2564664,1.5384564
65,27,2.3768596,1.3724209
65,28,1.7965613,1.3109089
65,29,1.3285616,0.59929844
66,0,-1.8576988,3.8027826
66,1,-2.1208526,3.669492
66,2,-1.5269291,3.3042571
66,3,-1.99846,3.1953609
66,4,-2.1367094,2.8127272
66,5,-2.4996187,2.736542
66,6,-2.3259294,2.4529936
66,7,-2.1117101,2.2797338
66,8,-1.8789844,1.751599
66,9,-1.4966748,1.5285028
66,10,-1.5818445,1.0339619
66,11,-2.1143739,0.58273464
66,12,-1.3458091,0.37319627
66,13,-1.7443892,0.1262884
66,14,-2.0701744,1.6198645
66,15,-1.8390618,1.4169218
66,16,-1.8149525,1.0827568
66,17,-1.9298902,0.96830941
66,18,-1.3057101,0.46768843
66,19,-1.6699595,0.15908754
66,20,-1.6629696,-0.030954053
66,21,-1.8707949,-0.186639
66,22,-1.8715096,-0.76635765
66,23,0.23039944,-0.8374345
66,24,1.4918126,-0.76482803
66,25,0.16986179,-0.64752607
66,26,-0.10248951,2.066987
66,27,0.645992,1.644107
66,28,0.59152031,1.4529347
66,29,0.075062442,0.77377989
67,0,-0.53086327,1.3175197
67,1,-0.51509418,3.4883232
67,2,-0.96976084,3.0952147
67,3,-0.80669791,2.9406456
67,4,-0.62957081,2.517015
67,5,-1.3909571,2.4334902
67,6,-0.87213855,2.1503458
67,7,-0.43555141,1.9522492
67,8,-0.80988837,1.4237754
67,9,1.0153403,1.3009482
67,10,-0.8072311,1.2215534
67,11,-0.80634401,0.96759851
67,12,-0.080814316,-0.074370756
67,13,-0.89573554,-0.33044442
67,14,-0.74670734,1.5400295
67,15,-0.52704266,1.4644694
67,16,-0.61698036,1.3245783
67,17,-1.1236539,1.1931453
67,18,-0.28638233,1.0240333
67,19,-0.75298415,0.82814866
67,20,-1.2079943,0.50675038
67,21,-0.077083146,0.17827169
67,22,-0.19256458,-0.29034103
67,23,-0.76152778,-0.55047063
67,24,-0.68654826,-0.91004297
67,25,-2.1813471,-0.78339983
67,26,0.20034214,2.007273
67,27,-0.080789815,1.6555111
67,28,-0.34779357,1.5373888
67,29,2.3196952,1.0593551
68,0,-0.4287225,1.017538
68,1,-1.6360512,3.6711881
68,2,-1.6281625,3.2444787
68,3,-0.646846,3.0751925
68,4,-0.83131363,2.6150439
68,5,-1.1047354,2.5095478
68,6,-0.86113516,2.1604098
68,7,-1.1016935,1.8051336
68,8,-1.3553865,0.97433094
68,9,-0.48764044,0.67080945
68,10,-0.75012404,0.66428957
68,11,-0.92457783,-0.71624298
68,12,-0.80438222,-0.90031621
68,13,-1.2723802,-0.99069604
68,14,-0.45637463,1.1606683
68,15,-2.0581264,1.1410021
68,16,-1.5446144,1.0823098
68,17,-1.3329176,1.0688278
68,18,-0.75818864,0.95450801
68,19,-0.9573159,0.90502972
68,20,-0.59427524,0.77850894
68,21,-1.6134363,0.51183309
68,22,-1.3198862,0.12544146
68,23,-1.467426,-0.34739323
68,24,1.9324569,-0.81405626
68,25,1.6036057,-0.88284045
68,26,1.1916681,1.9213416
68,27,1.6628433,1.6504408
68,28,1.6005201,1.535937
68,29,1.299001,1.0869444
69,0,-0.78847393,3.5304664
69,1,-1.5476519,3.4268924
69,2,-0.98229986,3.0572779
69,3,-1.067815,2.9554304
69,4,-0.56629387,2.5829353
69,5,-1.5276829,2.522788
69,6,-0.62125985,2.270294
69,7,-1.194067,2.1412747
69,8,-1.3425855,1.7372625
69,9,-0.95189579,1.5529908
69,10,-1.1152337,1.2822709
69,11,-0.97459836,0.83742027
69,12,-1.0330713,0.26013873
69,13,-0.8880366,0.10203324
69,14,-1.0053047,1.6323995
69,15,-0.90592787,1.5205382
69,16,-1.1271714,1.2167425
69,17,-1.5122967,1.0426768
69,18,-0.22565454,0.56684198
69,19,-2.2116679,0.2690454
69,20,-0.97593441,-0.0029319786
69,21,-0.90236868,-0.23434936
69,22,-0.10835401,-0.43503446
69,23,-0.57491193,-0.74533348
69,24,-0.57782484,-0.89512373
69,25,-0.57868141,-0.73857446
69,26,-0.61053287,2.0420311
69,27,-0.27705216,1.642122
69,28,-0.74277475,1.4827309
69,29,1.6707126,0.88273906
70,0,-0.80844446,1.232969
70,1,-0.66183873,3.591315
70,2,-0.96491394,3.1786565
70,3,-0.36710711,3.011336
70,4,-1.3443707,2.5689145
70,5,0.40089941,2.503883
70,6,-0.36001026,2.1282647
70,7,-0.53081781,1.8566311
70,8,0.37016953,1.0039708
70,9,-0.86509201,0.83670232
70,10,-0.62211229,0.41011175
70,11,-0.64560975,-0.045923269
70,12,-1.1139717,-1.095694
70,13,-0.13683494,-0.78094335
70,14,-0.57193789,1.228633
70,15,-0.12424694,1.2467665
70,16,-1.3717986,1.1660309
70,17,-0.99232424,1.0945395
70,18,-0.51607833,0.99964772
70,19,-1.2577809,0.90839134
70,20,-1.0192107,0.68881208
70,21,-0.34470599,0.54039433
70,22,-0.017509897,-0.041931978
70,23,-0.70767333,-0.45504387
70,24,-0.76532859,-0.93040133
70,25,-0.2982733,-0.85362126
70,26,-2.1219739,1.9272233
70,27,-0.27550178,1.6642307
70,28,0.21691565,1.5568078
70,29,-0.12549067,1.1064871
71,0,-0.91116587,1.4071114
71,1,-1.1216428,3.9479691
71,2,-1.0142215,3.5327192
71,3,-0.62809738,3.3496761
71,4,-1.3567226,2.8212285
71,5,-1.2117894,2.6764084
71,6,-1.3967578,2.2096955
71,7,-0.26707797,1.7206578
71,8,-1.1281873,-0.073285092
71,9,-0.51840639,-0.21671002
71,10,-1.12181,-0.64728215
71,11,-0.94758348,-1.1293428
71,12,-0.6752419,-0.95362731
71,13,-1.4195976,-1.0628521
71,14,-0.68796315,0.45422725
71,15,-0.45001297,0.50567237
71,16,-0.97105067,0.53993413
71,17,-0.43821798,0.60934779
71,18,-1.3276768,0.78977321
71,19,-0.018731734,0.75993768
71,20,-0.82689611,0.74852326
71,21,-0.80251896,0.65473741
71,22,-1.1825966,0.46962306
71,23,-0.74281276,-0.022441236
71,24,-1.72787,-0.75424746
71,25,-0.38108449,-0.92327348
71,26,-0.93639352,1.8722222
71,27,-0.72283446,1.6076822
71,28,0.21913131,1.546877
71,29,-1.4483021,1.0202904
72,0,-0.68712626,1.0540524
72,1,-1.2790373,3.4874466
72,2,0.20236353,3.1321767
72,3,0.26311445,2.9646037
72,4,-0.26481903,2.521048
72,5,-0.45544174,2.4259219
72,6,-0.36005297,2.0906716
72,7,-1.757297,1.850724
72,8,-0.56021119,1.2128983
72,9,0.079894192,1.1162913
72,10,-0.254241,1.1020102
72,11,-1.4620453,0.87694086
72,12,-0.59219596,-0.38506861
72,13,-0.51999077,-0.54100608
72,14,-0.32805656,1.4012905
72,15,0.29564941,1.3493289
72,16,-1.061367,1.1751412
72,17,-0.8294528,1.0512861
72,18,-0.58539318,0.90539734
72,19,-0.4192446,0.75219117
72,20,-1.0223408,0.57872199
72,21,-0.36096223,0.32642295
72,22,-1.5408532,0.072777616
72,23,-0.91017543,-0.306438
72,24,-0.55042851,-0.85642283
72,25,-2.2891591,-1.1814079
72,26,-0.13879201,1.9175553
72,27,-0.47510431,1.5556666
72,28,0.055585417,1.4269664
72,29,-0.11287954,0.96746393
73,0,-0.49163928,1.1236921
73,1,-0.88834595,3.6550847
73,2,-1.1999658,3.2203548
73,3,-0.96638166,3.042461
73,4,-1.5682119,2.5801788
73,5,-0.62537692,2.477835
73,6,-1.0170899,2.1280032
73,7,-0.65919671,1.8197559
73,8,-0.073986832,0.98713539
73,9,-0.19548563,0.81866011
73,10,-0.85040036,0.76464491
73,11,-1.224576,0.0084666352
73,12,-0.27140131,-1.3028026
73,13,-0.65083708,-0.93492861
73,14,-0.21846809,1.2253428
73,15,-1.7066994,1.1818612
73,16,0.022767279,1.0914906
73,17,-1.6583459,1.0296896
73,18,-1.4465717,0.89010138
73,19,-0.018620614,0.78491431
73,20,-0.4081842,0.68025678
73,21,-1.2812706,0.39505191
73,22,-0.79500042,0.0083232424
73,23,-0.39801199,-0.40092199
73,24,-0.99906513,-0.89887389
73,25,-0.3440093,-1.142468
73,26,-0.91211832,1.8982563
73,27,0.12886894,1.602449
73,28,-0.93407369,1.5101603
73,29,-0.98409072,1.0177454
74,0,-1.5897794,3.5663051
74,1,-0.55955126,3.5622898
74,2,-1.2319557,3.1774899
74,3,-0.92549976,3.078286
74,4,-1.6558653,2.6976964
74,5,-1.3936986,2.6386557
74,6,-1.3916551,2.3821542
74,7,-1.3932979,2.2230091
74,8,-0.88503994,1.8499833
74,9,-0.22881038,1.6702396
74,10,-1.1612139,1.302622
74,11,-0.83930876,1.0036709
74,12,-0.53189626,0.4752411
74,13,-0.87779709,0.21689985
74,14,-1.1337414,1.7582371
74,15,-1.3903419,1.6216679
74,16,-0.43724395,1.2173207
74,17,-1.1707768,1.0386614
74,18,-0.93663331,0.52046465
74,19,-0.55886737,0.31909002
74,20,-0.56152432,0.026515143
74,21,-0.75250291,-0.048813547
74,22,-0.72603337,-0.45550524
74,23,-0.95956009,-0.87062572
74,24,-1.7050584,-0.75351835
74,25,-0.62665377,-0.61876768
74,26,-1.2142587,2.1787918
74,27,-0.64120631,1.6957428
74,28,-1.2573188,1.4944328
74,29,-0.35320791,0.80113787
75,0,-1.1762087,1.8771683
75,1,-1.4215649,4.6573514
75,2,-1.3961936,3.9271049
75,3,-1.6238221,3.8416267
75,4,-1.3433532,3.2147358
75,5,-1.7493676,2.9447511
75,6,-1.577636,2.207262
75,7,-1.7845019,1.5028823
75,8,-1.4879027,-0.8741795
75,9,-1.5274802,-0.95121221
75,10,-1.8740129,-0.77347112
75,11,-1.3063491,-0.82631189
75,12,-1.2184431,-0.80159368
75,13,-1.653567,-0.80346613
75,14,-1.923431,-0.84125052
75,15,0.60126114,-0.84550908
75,16,1.3150818,-0.74812511
75,17,0.67169192,-0.63135471
75,18,0.55970639,-0.33309221
75,19,0.41314269,-0.23236025
75,20,0.17815893,0.21729478
75,21,1.1188296,0.29353965
75,22,0.58465144,0.55894333
75,23,0.18454786,0.57792071
75,24,0.94638947,-0.37152308
75,25,0.62324086,-0.77065979
75,26,0.71887714,1.5994152
75,27,0.76522328,1.5359883
75,28,0.74646233,1.4492234
75,29,0.70592797,0.73431422
76,0,-0.17626657,1.5571274
76,1,-0.35767623,4.4156317
76,2,-0.7550228,3.9893693
76,3,-0.70838775,3.7527131
76,4,-0.33130817,3.1706413
76,5,-0.65885748,2.9662533
76,6,-0.62722356,2.2556731
76,7,-0.85470644,1.562888
76,8,-0.4675454,-0.84722289
76,9,-0.43001439,-0.97572662
76,10,-0.37121991,-0.84554251
76,11,0.23612697,-0.918035
76,12,-0.78790401,-0.90334378
76,13,0.23718224,-0.89531329
76,14,-0.91063007,-0.79906267
76,15,-0.37440583,-0.8279294
76,16,-0.22131953,-0.62097716
76,17,-0.396087,-0.30080624
76,18,-0.66831144,-0.08092655
76,19,-0.40458289,0.053515478
76,20,-0.40752305,0.45281112
76,21,-0.32610299,0.51831509
76,22,0.17759078,0.61444306
76,23,-0.212858,0.53105703
76,24,0.43221081,-0.39500419
76,25,-0.2784051,-0.78658958
76,26,-0.39078279,1.7189575
76,27,0.66134347,1.5404941
76,28,-0.38682575,1.4787569
76,29,0.20090897,0.8426491
77,0,-0.68229395,3.502294
77,1,-0.67391083,3.4419883
77,2,-1.4710165,3.0645943
77,3,-0.92552521,2.9560168
77,4,-0.42722795,2.5776938
77,5,-1.6676471,2.5211013
77,6,-1.0674982,2.2689454
77,7,-1.0553588,2.1397347
77,8,-1.5004847,1.7059797
77,9,-0.97668342,1.6688446
77,10,-0.32047274,1.551561
77,11,-1.0369409,1.1871957
77,12,-1.0935377,0.52921444
77,13,-1.0133258,0.42105463
77,14,-0.87150846,1.7428064
77,15,-1.5544222,1.5594117
77,16,-0.63567335,1.3034312
77,17,-0.54554081,0.98213323
77,18,-1.1090152,0.77612565
77,19,-0.91592894,0.36802558
77,20,0.090094115,0.1742366
77,21,-0.19037434,-0.076138687
77,22,-0.31696716,-0.27545337
77,23,-0.51750304,-0.77868034
77,24,-0.89247236,-0.77194113
77,25,2.169186,-0.71609386
77,26,2.1899667,2.093892
77,27,1.4792197,1.5621428
77,28,1.3497116,1.4509984
77,29,2.327298,0.808438
78,0,-1.0074151,1.1155147
78,1,-0.69326421,3.7361942
78,2,-1.0573814,3.3098358
78,3,0.028216052,3.1339673
78,4,-1.2503411,2.6577604
78,5,-1.1119923,2.5429566
78,6,-0.87116208,2.1527729
78,7,-0.39839654,1.819048
78,8,-0.71886098,0.72824372
78,9,-0.84561263,0.4065415
78,10,-1.0801858,0.12415459
78,11,-0.37601415,-0.92052207
78,12,-0.95896724,-1.0818642
78,13,-0.54075372,-1.0424509
78,14,-0.75215344,0.96402688
78,15,-0.83463731,0.95648768
78,16,-0.59605412,0.95477085
78,17,-0.69889235,0.98931728
78,18,0.84773677,0.90899692
78,19,1.0429363,0.88359368
78,20,1.5600397,0.79103356
78,21,1.3457326,0.59043584
78,22,1.4007562,0.28822618
78,23,1.0629216,-0.32271167
78,24,0.51151164,-0.85670184
78,25,1.0941789,-0.92490948
78,26,0.56479021,1.8852036
78,27,0.6796333,1.6546347
78,28,1.6222729,1.5375053
78,29,1.0743213,1.0981592
79,0,-0.30380781,1.3169522
79,1,-0.64633224,3.8640273
79,2,-1.2768855,3.4291504
79,3,-0.74595859,3.3085669
79,4,-0.319194,2.8009492
79,5,-0.075423891,2.6317965
79,6,-0.70012711,2.1777071
79,7,-0.46849041,1.7729871
79,8,-1.4000746,0.22362488
79,9,-0.68625073,0.10290822
79,10,-0.23361635,-0.81435732
79,11,-0.046965165,-1.019437
79,12,-1.2365524,-0.95047556
79,13,-0.12008987,-1.0076918
79,14,-0.40062542,0.6220335
79,15,0.41578592,0.66780956
79,16,-0.15157219,0.75860592
79,17,-0.31408589,0.76457698
79,18,-1.2056043,0.86859874
79,19,-1.0813776,0.85098977
79,20,-1.0454161,0.81559029
79,21,-0.14790898,0.67542629
79,22,-0.34984281,0.37663031
79,23,-0.47811124,-0.26983755
79,24,-0.32112655,-0.81507535
79,25,-0.27517061,-0.81077591
79,26,-0.13263307,1.9101124
79,27,-0.8868758,1.6368426
79,28,1.1856462,1.5778812
79,29,0.51754093,1.0638845
80,0,-1.0749246,4.2442989
80,1,-1.1236958,4.1256095
80,2,-0.83154933,3.7304534
80,3,-0.82024968,3.6317626
80,4,-0.5146404,3.0223121
80,5,-0.80587883,2.8378131
80,6,-1.2638163,2.2656511
80,7,-1.8129115,2.2497017
80,8,-0.75424648,1.4177843
80,9,-0.51685556,1.304438
80,10,-1.575134,1.1311668
80,11,-1.117113,0.79814892
80,12,-0.93910328,-0.79209114
80,13,-1.1059834,-0.79753733
80,14,-1.3391573,1.3869812
80,15,-1.1733043,1.2285521
80,16,-0.95936507,0.97006001
80,17,-0.92849498,0.75833938
80,18,-1.1761341,0.25325165
80,19,-1.0497209,0.059477508
80,20,-0.95612688,-0.51988181
80,21,1.5219364,-0.73880393
80,22,1.4522693,-0.7358642
80,23,0.65123199,-0.6058712
80,24,1.0580281,-0.51680635
80,25,2.0940928,-0.79245392
80,26,2.3002389,1.895897
80,27,1.2050682,1.4020281
80,28,2.2799763,1.2875518
80,29,1.7372256,0.6679868
81,0,-0.6264968,2.3770895
81,1,-0.74813649,3.4206734
81,2,-0.69287654,3.0404517
81,3,-1.1917783,2.9136849
81,4,-1.0196891,2.5094024
81,5,-0.76963008,2.4397299
81,6,-1.1062223,2.1897718
81,7,-1.2868364,2.0428685
81,8,-1.4694686,1.6771099
81,9,-1.5700451,1.5366061
81,10,-0.55430504,1.4461353
81,11,-1.0196732,1.2790761
81,12,-0.91191452,0.98602551
81,13,-0.91566054,0.2451464
81,14,-1.1095337,1.7016476
81,15,-1.1386228,1.5857592
81,16,-0.9430191,1.3654137
81,17,0.69015814,1.1475084
81,18,0.706927,0.90721107
81,19,1.2629826,0.55595304
81,20,0.90062636,0.25940736
81,21,0.39624793,-0.083732885
81,22,1.2723276,-0.26761691
81,23,1.0228245,-0.69919167
81,24,1.3609142,-0.84491613
81,25,0.4829785,-0.74293911
81,26,1.6114256,2.0637234
81,27,1.402288,1.6278154
81,28,1.3315833,1.4960318
81,29,1.0171549,0.96225117
82,0,-0.39502966,4.4013578
82,1,-0.048173258,4.225881
82,2,-1.3045137,3.7933668
82,3,0.68122885,3.674543
